novel referent (MUL),forget,power,familiar referent (SUM),repetitions,novel word,scene,prop-overlapping-features,ratio (PROD),number of novel features,overlapping feature(s),iterations,path,maxtime,probabilistic,dummy,ratio (SUM),name,prop-novel-features,novelty,familiar referent (MUL),corpus-path,novel referent (SUM),n-features,fix-words,familiar object,lambda
8.0390237093e-14,False,1,0.00122946997699,1,brick:N,"['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'instrumentality#3', 'thing#12']",0.2,3.83086908596,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.482534466698,fixed features,0.4,False,2.0984856253e-14,input_wn_fu_cs_scaled_categ.dev,0.000593261639669,5,False,foot:N,-1
4.02933933217e-13,False,1,0.0012227523316,1,window:N,"['external body part#1', 'part#3', 'structure#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'artifact#1', 'thing#12']",0.2,19.4176611422,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.591366252074,fixed features,0.4,False,2.0750899414e-14,input_wn_fu_cs_scaled_categ.dev,0.000723094463552,5,False,foot:N,-1
9.31097209669e-12,False,1,0.000430899250922,1,breakfast:N,"['food#1', 'structure#1', 'novelft#1', 'novelft#2', 'substance#7', 'whole#2', 'physical entity#1', 'object#1', 'artifact#1']",0.2,183364.17602,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,4.32879822796,fixed features,0.4,False,5.07785779033e-17,input_wn_fu_cs_scaled_categ.dev,0.00186527591382,5,False,door:N,-1
2.02294922731e-13,False,1,0.000962642250251,1,granny:N,"['star', 'organism#1', 'natural object#1', 'novelft#1', 'novelft#2', 'person#1', 'whole#2', 'physical entity#1', 'celestial body#1']",0.2,9.2063708698,2,['whole#2'],1,./results_ref_prob,1000,True,False,0.88918593036,fixed features,0.4,False,2.19733623153e-14,input_wn_fu_cs_scaled_categ.dev,0.000855967944893,5,False,star:N,-1
3.15335053353e-11,False,1,0.00125567955954,1,cup:N,"['food#2', 'food#1', 'natural object#1', 'matter#3', 'novelft#2', 'beverage#1', 'plant organ#1', 'physical entity#1', 'novelft#1']",0.2,754.714771034,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,1.54694549373,fixed features,0.4,False,4.17820169228e-14,input_wn_fu_cs_scaled_categ.dev,0.0019424678362,5,False,orange:N,-1
1.82744456747e-12,False,1,0.000431690335939,1,ear:N,"['part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'whole#2', 'physical entity#1', 'structure#1', 'object#1', 'thing#12']",0.2,35504.8276468,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.44968770778,fixed features,0.4,False,5.14703123093e-17,input_wn_fu_cs_scaled_categ.dev,0.00148919684546,5,False,window:N,-1
1.89206145411e-12,False,1,0.000431396451255,1,baba:N,"['food#2', 'physical entity#1', 'artifact#1', 'matter#3', 'novelft#2', 'whole#2', 'structure#1', 'object#1', 'novelft#1']",0.2,36726.0464186,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.30274065548,fixed features,0.4,False,5.15182449138e-17,input_wn_fu_cs_scaled_categ.dev,0.00142479059819,5,False,shop:N,-1
1.66943516499e-12,False,1,0.00123335069822,1,stuff:N,"['part#1', 'part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'substance#1', 'physical entity#1', 'thing#12']",0.2,77.3016431456,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,1.19819866259,fixed features,0.4,False,2.15963735964e-14,input_wn_fu_cs_scaled_categ.dev,0.00147779915712,5,False,eye:N,-1
2.56482869803e-12,False,1,0.00122892197128,1,shoe:N,"['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'covering#2', 'thing#12']",0.2,122.476354365,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.61974315306,fixed features,0.4,False,2.09414193567e-14,input_wn_fu_cs_scaled_categ.dev,0.000761615977344,5,False,foot:N,-1
3.77829224853e-12,False,1,0.00122844491946,1,pie:N,"['food#2', 'part#3', 'organ#1', 'matter#3', 'novelft#2', 'body part#1', 'physical entity#1', 'novelft#1', 'thing#12']",0.2,176.250654597,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,1.25793249489,fixed features,0.4,False,2.14370395229e-14,input_wn_fu_cs_scaled_categ.dev,0.00154530078238,5,False,eye:N,-1
1.59881223771e-13,False,1,0.0012347880826,1,chair:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'object#1', 'instrumentality#3', 'thing#12']",0.2,7.35556888626,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.64323437165,fixed features,0.4,False,2.17360786423e-14,input_wn_fu_cs_scaled_categ.dev,0.000794258136431,5,False,nose:N,-1
4.01119469801e-13,False,1,0.000655129085855,1,white:N,"['causal agent#1', 'organism#1', 'natural object#1', 'novelft#1', 'novelft#2', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1']",0.2,685.260526753,2,['whole#2'],1,./results_ref_prob,1000,True,False,1.51395778557,fixed features,0.4,False,5.85353240325e-16,input_wn_fu_cs_scaled_categ.dev,0.000991837780085,5,False,sun:N,-1
1.17680562611e-11,False,1,0.00133972621438,1,tea:N,"['food#2', 'food#1', 'matter#3', 'novelft#2', 'substance#7', 'baked goods#1', 'physical entity#1', 'novelft#1', 'solid#1']",0.2,98.2443376799,2,['matter#3'],1,./results_ref_prob,1000,True,False,2.09017452147,fixed features,0.4,False,1.19783557394e-13,input_wn_fu_cs_scaled_categ.dev,0.00280026159903,5,False,pie:N,-1
8.02139385299e-14,False,1,0.0013389472607,1,plate:N,"['food#2', 'artifact#1', 'matter#3', 'novelft#2', 'baked goods#1', 'physical entity#1', 'novelft#1', 'solid#1', 'instrumentality#3']",0.2,0.6717966973,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.442877281522,fixed features,0.4,False,1.19402103125e-13,input_wn_fu_cs_scaled_categ.dev,0.000592989322921,5,False,pie:N,-1
3.48134261484e-10,False,1,0.0013389472607,1,park:N,"['food#2', 'location#1', 'matter#3', 'novelft#2', 'region#3', 'physical entity#1', 'baked goods#1', 'novelft#1', 'solid#1']",0.2,2915.64597585,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,1.69396518381,fixed features,0.4,False,1.19402103125e-13,input_wn_fu_cs_scaled_categ.dev,0.00226813004259,5,False,pie:N,-1
8.70525148119e-14,False,1,0.00124810255313,1,telephone:N,"['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'instrumentality#3', 'thing#12']",0.2,4.02672378183,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.486384054095,fixed features,0.4,False,2.16186953783e-14,input_wn_fu_cs_scaled_categ.dev,0.000607057179719,5,False,foot:N,-1
1.1779704783e-11,False,1,0.000431726105142,1,coloring:N,"['food#1', 'physical entity#1', 'structure#1', 'novelft#1', 'novelft#2', 'whole#2', 'artifact#1', 'object#1', 'foodstuff#2']",0.2,227784.078979,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,4.38121970057,fixed features,0.4,False,5.17143464801e-17,input_wn_fu_cs_scaled_categ.dev,0.0018914869171,5,False,window:N,-1
6.49360286954e-11,False,1,0.00224295223233,1,wrong:N,"['visual property#1', 'novelft#1', 'abstraction#6', 'quality#1', 'attribute#2', 'property#2', 'color#1', 'novelft#2', 'chromatic color#1']",0.2,157.643295882,2,['attribute#2'],1,./results_ref_prob,1000,True,False,1.96392774404,fixed features,0.4,False,4.11917476934e-13,input_wn_fu_cs_scaled_categ.dev,0.00440499611762,5,False,yellow:N,-1
6.26122571778e-14,False,1,0.00122957373581,1,shell:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'object#1', 'artifact#1', 'thing#12']",0.2,2.91762966988,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.453156239609,fixed features,0.4,False,2.14599741098e-14,input_wn_fu_cs_scaled_categ.dev,0.00055718901044,5,False,eye:N,-1
4.07758248407e-13,False,1,0.0013389472607,1,tower:N,"['food#2', 'structure#1', 'matter#3', 'novelft#2', 'baked goods#1', 'physical entity#1', 'novelft#1', 'solid#1', 'artifact#1']",0.2,3.41500055473,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.542471383073,fixed features,0.4,False,1.19402103125e-13,input_wn_fu_cs_scaled_categ.dev,0.000726340572374,5,False,pie:N,-1
1.68409783602e-12,False,1,0.000431396451255,1,neck:N,"['physical entity#1', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'structure#1', 'object#1', 'thing#12']",0.2,32689.3479938,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.42006942575,fixed features,0.4,False,5.15182449138e-17,input_wn_fu_cs_scaled_categ.dev,0.00147540581332,5,False,house:N,-1
2.22489910832e-12,False,1,0.000430899250922,1,breakfast:N,"['food#1', 'physical entity#1', 'structure#1', 'matter#3', 'novelft#2', 'whole#2', 'artifact#1', 'object#1', 'novelft#1']",0.2,43815.7033967,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.36909060352,fixed features,0.4,False,5.07785779033e-17,input_wn_fu_cs_scaled_categ.dev,0.00145173861735,5,False,door:N,-1
1.38459569412e-10,False,1,0.00224295223233,1,fit:N,"['visual property#1', 'state#2', 'novelft#1', 'novelft#2', 'attribute#2', 'property#2', 'color#1', 'emotion#1', 'chromatic color#1']",0.2,336.134243301,2,['attribute#2'],1,./results_ref_prob,1000,True,False,2.08880549888,fixed features,0.4,False,4.11917476934e-13,input_wn_fu_cs_scaled_categ.dev,0.00468509095661,5,False,yellow:N,-1
1.67578980609e-12,False,1,0.00129519417506,1,house:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'structure#1', 'thing#12']",0.2,70.750435849,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.891621548103,fixed features,0.4,False,2.36859290827e-14,input_wn_fu_cs_scaled_categ.dev,0.00115482303546,5,False,eye:N,-1
2.08854240729e-12,False,1,0.000437756538305,1,tissue:N,"['creation#2', 'part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'object#1']",0.2,19296.7949062,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.52202053393,fixed features,0.4,False,1.0823260637e-16,input_wn_fu_cs_scaled_categ.dev,0.00154178751677,5,False,snowman:N,-1
6.91387744625e-11,False,1,0.0022033146194,1,bobble:N,"['visual property#1', 'color', 'novelft#1', 'act#2', 'attribute#2', 'property#2', 'event#1', 'novelft#2', 'abstraction#6']",0.2,245.899574376,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,2.35809838183,fixed features,0.4,False,2.81166710589e-13,input_wn_fu_cs_scaled_categ.dev,0.00519563263866,5,False,color:N,-1
2.11495565937e-13,False,1,0.000724344166085,1,sweetheart:N,"['organism#1', 'sun', 'novelft#2', 'person#1', 'whole#2', 'physical entity#1', 'object#1', 'novelft#1', 'star#1']",0.2,11.6672638741,2,['whole#2'],1,./results_ref_prob,1000,True,False,1.19836455106,fixed features,0.4,False,1.81272634457e-14,input_wn_fu_cs_scaled_categ.dev,0.000868028371406,5,False,sun:N,-1
2.02294922731e-13,False,1,0.000658199218284,1,dad:N,"['organism#1', 'natural object#1', 'novelft#1', 'novelft#2', 'person#1', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1']",0.2,342.050448299,2,['whole#2'],1,./results_ref_prob,1000,True,False,1.30046940366,fixed features,0.4,False,5.91418382104e-16,input_wn_fu_cs_scaled_categ.dev,0.000855967944893,5,False,star:N,-1
4.07758248407e-13,False,1,0.00122957373581,1,fence:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'structure#1', 'artifact#1', 'thing#12']",0.2,19.0008732685,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.590725510169,fixed features,0.4,False,2.14599741098e-14,input_wn_fu_cs_scaled_categ.dev,0.000726340572374,5,False,nose:N,-1
3.12847490209e-10,False,1,0.0022033146194,1,count:N,"['count', 'visual property#1', 'color', 'novelft#1', 'abstraction#6', 'measure#2', 'attribute#2', 'property#2', 'novelft#2']",0.2,1112.67613991,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,3.2060763958,fixed features,0.4,False,2.81166710589e-13,input_wn_fu_cs_scaled_categ.dev,0.00706399499377,5,False,color:N,-1
5.90113482076e-11,False,1,0.0022033146194,1,lot:N,"['visual property#1', 'color', 'novelft#1', 'abstraction#6', 'measure#2', 'attribute#2', 'property#2', 'indefinite quantity#1', 'novelft#2']",0.2,209.880280933,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,2.31205179891,fixed features,0.4,False,2.81166710589e-13,input_wn_fu_cs_scaled_categ.dev,0.00509417752933,5,False,color:N,-1
7.85897647428e-12,False,1,0.000898851708577,1,man:N,"['natural object#1', 'novelft#1', 'novelft#2', 'person#1', 'whole#2', 'adult#1', 'object#1', 'celestial body#1', 'star#1']",0.2,527.90476935,2,['whole#2'],1,./results_ref_prob,1000,True,False,1.41798103699,fixed features,0.4,False,1.48871101959e-14,input_wn_fu_cs_scaled_categ.dev,0.00127455467783,5,False,sun:N,-1
1.87380553007e-12,False,1,0.00123335069822,1,stuff:N,"['part#3', 'organ#1', 'matter#3', 'novelft#2', 'body part#1', 'physical entity#1', 'relation#1', 'novelft#1', 'thing#12']",0.2,86.7648228858,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,1.1647138454,fixed features,0.4,False,2.15963735964e-14,input_wn_fu_cs_scaled_categ.dev,0.00143650063445,5,False,eye:N,-1
6.74737963478e-14,False,1,0.00122957373581,1,slipper:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'artifact#1', 'thing#12']",0.2,3.14416951309,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.462320930655,fixed features,0.4,False,2.14599741098e-14,input_wn_fu_cs_scaled_categ.dev,0.000568457673847,5,False,nose:N,-1
1.7901882367e-12,False,1,0.000428805379678,1,hand:N,"['part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'structure#1', 'object#1']",0.2,35649.7119386,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.46668496002,fixed features,0.4,False,5.02160645725e-17,input_wn_fu_cs_scaled_categ.dev,0.00148653316051,5,False,window:N,-1
7.82583502828e-13,False,1,0.00123733566961,1,wall:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'structure#1', 'thing#12']",0.2,35.9284582642,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.843807218185,fixed features,0.4,False,2.1781716796e-14,input_wn_fu_cs_scaled_categ.dev,0.00104407276933,5,False,eye:N,-1
6.74737963478e-14,False,1,0.00124241525144,1,cross:N,"['part#3', 'sense organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'artifact#1', 'thing#12']",0.2,1.62684820811,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.457542414412,fixed features,0.4,False,4.14751640698e-14,input_wn_fu_cs_scaled_categ.dev,0.000568457673847,5,False,nose:N,-1
1.68409783602e-12,False,1,0.000431396451255,1,neck:N,"['artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'structure#1', 'object#1', 'thing#12']",0.2,32689.3479938,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.42006942575,fixed features,0.4,False,5.15182449138e-17,input_wn_fu_cs_scaled_categ.dev,0.00147540581332,5,False,house:N,-1
1.77019039958e-12,False,1,0.00122977210218,1,coloring:N,"['food#1', 'external body part#1', 'part#3', 'matter#3', 'novelft#2', 'body part#1', 'physical entity#1', 'novelft#1', 'thing#12']",0.2,84.2743930657,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,1.15714389524,fixed features,0.4,False,2.10050803712e-14,input_wn_fu_cs_scaled_categ.dev,0.00142302328058,5,False,foot:N,-1
6.26122571778e-14,False,1,0.00124241525144,1,sleeve:N,"['part#3', 'sense organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'object#1', 'artifact#1', 'thing#12']",0.2,1.5096325375,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.448472448961,fixed features,0.4,False,4.14751640698e-14,input_wn_fu_cs_scaled_categ.dev,0.00055718901044,5,False,nose:N,-1
4.8433804656e-13,False,1,0.000694648104929,1,peter:N,"['causal agent#1', 'sun', 'novelft#2', 'person#1', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1', 'novelft#1']",0.2,103.739231618,2,['whole#2'],1,./results_ref_prob,1000,True,False,1.52820796367,fixed features,0.4,False,4.66880310378e-15,input_wn_fu_cs_scaled_categ.dev,0.0010615667659,5,False,sun:N,-1
7.7160990765e-13,False,1,0.00122220291787,1,door:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'structure#1', 'object#1', 'thing#12']",0.2,36.3522796405,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.82859300605,fixed features,0.4,False,2.12259015193e-14,input_wn_fu_cs_scaled_categ.dev,0.00101270878972,5,False,nose:N,-1
6.88589575864e-14,False,1,0.00123733566961,1,wall:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'artifact#1', 'thing#12']",0.2,3.1613191114,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.463455105593,fixed features,0.4,False,2.1781716796e-14,input_wn_fu_cs_scaled_categ.dev,0.000573449533411,5,False,eye:N,-1
1.68409783602e-12,False,1,0.000380566774368,1,neck:N,"['artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'instrumentality#3', 'thing#12']",0.2,166172.50722,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.8768644892,fixed features,0.4,False,1.01346357721e-17,input_wn_fu_cs_scaled_categ.dev,0.00147540581332,5,False,crayon:N,-1
2.02079814943e-13,False,1,0.000451531597811,1,person:N,"['organism#1', 'artifact#1', 'novelft#1', 'novelft#2', 'whole#2', 'implement#1', 'living thing#1', 'instrumentality#3', 'object#1']",0.2,1001.46467474,2,['object#1'],1,./results_ref_prob,1000,True,False,1.88495991101,fixed features,0.4,False,2.01784266624e-16,input_wn_fu_cs_scaled_categ.dev,0.000851118960429,5,False,crayon:N,-1
1.06415600355e-11,False,1,0.00139107107051,1,chocolate:N,"['food#2', 'food#1', 'produce#1', 'matter#3', 'novelft#2', 'substance#7', 'physical entity#1', 'novelft#1', 'plant part#1']",0.2,37.7339470889,2,['matter#3'],1,./results_ref_prob,1000,True,False,1.97524255475,fixed features,0.4,False,2.82015555131e-13,input_wn_fu_cs_scaled_categ.dev,0.00274770277516,5,False,orange:N,-1
6.51985766669e-12,False,1,0.00122994006216,1,seat:N,"['location#1', 'organ#1', 'novelft#1', 'novelft#2', 'part#3', 'body part#1', 'physical entity#1', 'object#1', 'thing#12']",0.2,303.139140316,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.878461586149,fixed features,0.4,False,2.15078054912e-14,input_wn_fu_cs_scaled_categ.dev,0.00108045509788,5,False,nose:N,-1
1.87380553007e-12,False,1,0.000385882121691,1,stuff:N,"['artifact#1', 'matter#3', 'novelft#2', 'whole#2', 'physical entity#1', 'object#1', 'novelft#1', 'instrumentality#3', 'relation#1']",0.2,174326.888309,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.72264107017,fixed features,0.4,False,1.07488038606e-17,input_wn_fu_cs_scaled_categ.dev,0.00143650063445,5,False,crayon:N,-1
6.26122571778e-14,False,1,0.0013389472607,1,sleeve:N,"['food#2', 'artifact#1', 'matter#3', 'novelft#2', 'baked goods#1', 'physical entity#1', 'object#1', 'novelft#1', 'solid#1']",0.2,0.524381527119,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.41613962461,fixed features,0.4,False,1.19402103125e-13,input_wn_fu_cs_scaled_categ.dev,0.00055718901044,5,False,pie:N,-1
1.84489183483e-10,False,1,0.00427100039914,1,squeeze:N,"['measure#2', 'novelft#1', 'abstraction#6', 'ill health#1', 'event#1', 'indefinite quantity#1', 'psychological feature#1', 'novelft#2', 'small indefinite quantity#1']",0.2,52.7463030179,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,1.44828212261,fixed features,0.4,False,3.49767041343e-12,input_wn_fu_cs_scaled_categ.dev,0.00618561352374,5,False,bit:N,-1
6.30661470907e-14,False,1,0.00123032823446,1,mat:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'object#1', 'artifact#1', 'thing#12']",0.2,2.92783556225,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.45416361961,fixed features,0.4,False,2.15401943688e-14,input_wn_fu_cs_scaled_categ.dev,0.00055877032427,5,False,eye:N,-1
4.10468996213e-11,False,1,0.0022033146194,1,jump:N,"['visual property#1', 'color', 'novelft#1', 'abstraction#6', 'happening#1', 'attribute#2', 'property#2', 'event#1', 'novelft#2']",0.2,145.987764822,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,2.00657683065,fixed features,0.4,False,2.81166710589e-13,input_wn_fu_cs_scaled_categ.dev,0.00442112006592,5,False,color:N,-1
8.69620520786e-12,False,1,0.00043897093918,1,chicken:N,"['food#2', 'creation#2', 'artifact#1', 'novelft#1', 'novelft#2', 'whole#2', 'physical entity#1', 'object#1', 'solid#1']",0.2,79751.4151346,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,4.24100242982,fixed features,0.4,False,1.09041390591e-16,input_wn_fu_cs_scaled_categ.dev,0.00186167681968,5,False,snowman:N,-1
5.42032062337e-13,False,1,0.00063159033217,1,rock:N,"['animal#1', 'invertebrate#1', 'natural object#1', 'novelft#1', 'novelft#2', 'whole#2', 'physical entity#1', 'object#1', 'living thing#1']",0.2,1068.07181988,2,['whole#2'],1,./results_ref_prob,1000,True,False,1.50224777595,fixed features,0.4,False,5.07486530631e-16,input_wn_fu_cs_scaled_categ.dev,0.000948805171813,5,False,starfish:N,-1
2.69898525117e-10,False,1,0.00427940036205,1,try:N,"['activity#1', 'measure#2', 'novelft#1', 'abstraction#6', 'pathological state#1', 'indefinite quantity#1', 'novelft#2', 'act#2', 'small indefinite quantity#1']",0.2,74.6223657541,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,1.97229013692,fixed features,0.4,False,3.61685832913e-12,input_wn_fu_cs_scaled_categ.dev,0.00844021912602,5,False,bit:N,-1
6.74737963478e-14,False,1,0.0013389472607,1,gate:N,"['food#2', 'artifact#1', 'matter#3', 'novelft#2', 'whole#2', 'baked goods#1', 'physical entity#1', 'novelft#1', 'solid#1']",0.2,0.565097218407,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.424555686793,fixed features,0.4,False,1.19402103125e-13,input_wn_fu_cs_scaled_categ.dev,0.000568457673847,5,False,pie:N,-1
1.44342233906e-11,False,1,0.000431464301142,1,juice:N,"['artifact#1', 'novelft#1', 'novelft#2', 'substance#7', 'whole#2', 'physical entity#1', 'structure#1', 'object#1', 'foodstuff#2']",0.2,279939.049812,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,4.49913397753,fixed features,0.4,False,5.15620218055e-17,input_wn_fu_cs_scaled_categ.dev,0.00194121569736,5,False,house:N,-1
8.10949093511e-11,False,1,0.000430899250922,1,breakfast:N,"['food#1', 'physical entity#1', 'artifact#1', 'novelft#1', 'novelft#2', 'whole#2', 'structure#1', 'object#1', 'nutriment#1']",0.2,1597029.94254,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,4.70097808462,fixed features,0.4,False,5.07785779033e-17,input_wn_fu_cs_scaled_categ.dev,0.00202564793526,5,False,door:N,-1
5.34342120545e-11,False,1,0.00270865469506,1,fire:N,"['measure#2', 'state#2', 'novelft#1', 'abstraction#6', 'happening#1', 'attribute#2', 'event#1', 'indefinite quantity#1', 'novelft#2']",0.2,167.639453883,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,1.79703663988,fixed features,0.4,False,3.18744846853e-13,input_wn_fu_cs_scaled_categ.dev,0.00486755173181,5,False,bit:N,-1
1.68409783602e-12,False,1,0.000431396451255,1,neck:N,"['structure#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'artifact#1', 'thing#12']",0.2,32689.3479938,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.42006942575,fixed features,0.4,False,5.15182449138e-17,input_wn_fu_cs_scaled_categ.dev,0.00147540581332,5,False,house:N,-1
8.43434117508e-14,False,1,0.0012734015889,1,shop:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'artifact#1', 'thing#12']",0.2,3.65905781622,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.483303235868,fixed features,0.4,False,2.30505818675e-14,input_wn_fu_cs_scaled_categ.dev,0.000615439108476,5,False,nose:N,-1
2.44445413037e-13,False,1,0.000658199218284,1,granny:N,"['natural object#1', 'novelft#1', 'novelft#2', 'person#1', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1', 'living thing#1']",0.2,413.320621126,2,['whole#2'],1,./results_ref_prob,1000,True,False,1.37958760358,fixed features,0.4,False,5.91418382104e-16,input_wn_fu_cs_scaled_categ.dev,0.000908043482231,5,False,star:N,-1
1.58708845502e-13,False,1,0.00129519417506,1,house:N,"['part#3', 'organ#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'thing#12']",0.2,6.7005539427,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.613621367096,fixed features,0.4,False,2.36859290827e-14,input_wn_fu_cs_scaled_categ.dev,0.000794758820353,5,False,nose:N,-1
1.7901882367e-12,False,1,0.000428805379678,1,hand:N,"['part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'whole#2', 'physical entity#1', 'structure#1', 'object#1']",0.2,35649.7119386,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,3.46668496002,fixed features,0.4,False,5.02160645725e-17,input_wn_fu_cs_scaled_categ.dev,0.00148653316051,5,False,window:N,-1
7.77825693165e-14,False,1,0.00127273442192,1,shop:N,"['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'novelft#2', 'body part#1', 'physical entity#1', 'object#1', 'thing#12']",0.2,3.4543175062,2,['physical entity#1'],1,./results_ref_prob,1000,True,False,0.472660501677,fixed features,0.4,False,2.25174927252e-14,input_wn_fu_cs_scaled_categ.dev,0.000601571290365,5,False,foot:N,-1
6.49360286954e-11,False,1,0.00224295223233,1,goodness:N,"['visual property#1', 'novelft#1', 'abstraction#6', 'quality#1', 'attribute#2', 'property#2', 'color#1', 'novelft#2', 'chromatic color#1']",0.2,157.643295882,2,['attribute#2'],1,./results_ref_prob,1000,True,False,1.96392774404,fixed features,0.4,False,4.11917476934e-13,input_wn_fu_cs_scaled_categ.dev,0.00440499611762,5,False,green:N,-1
1.2139929459e-10,False,1,0.00475998771248,1,u:N,"['measure#2', 'novelft#1', 'abstraction#6', 'substance#1', 'physical condition#1', 'small indefinite quantity#1', 'indefinite quantity#1', 'novelft#2', 'relation#1']",0.2,11.2333002344,2,['abstraction#6'],1,./results_ref_prob,1000,True,False,1.33297548438,fixed features,0.4,False,1.08070907086e-11,input_wn_fu_cs_scaled_categ.dev,0.00634494692667,5,False,bit:N,-1
